DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,DESIGNATION,CALC_METHOD,SCOPE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,IUCN_CODE,DECIMALS
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),ASM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,19.0137913018673,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),ASM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,19.0137913018673,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),ASM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,19.0137913018673,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SUR,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,14.3445988849782,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SUR,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,14.3445988849782,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SUR,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,14.3445988849782,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SUR,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,14.3445988849782,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SUR,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,14.3445988849782,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),OECD,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,15.5314898710918,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),OECD,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,15.7594631623324,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),OECD,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,16.244199148209,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),OECD,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,16.279920790425,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),OECD,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,16.2835645552354,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),COK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,23.5573555451438,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),COK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,23.5573555451438,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),COK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,23.5573555451438,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),COK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,23.5573555451438,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),COK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,23.5573555451438,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),MYT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,11.9457167061264,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),MYT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,11.9457167061264,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),MYT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,11.9457167061264,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),MYT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,19.5542007223637,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),MYT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,19.5542007223637,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SLV,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,9.12800585926644,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SLV,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,9.13397734026819,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SLV,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,9.13397734026819,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SLV,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,9.13397734026819,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SLV,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,9.13397734026819,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),USA,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,12.920711145546,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),USA,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,12.965319179495,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),USA,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,12.965319179495,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),USA,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,12.965319179495,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),USA,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,12.965319179495,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),IRL,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,13.6582805548303,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),IRL,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,14.1043324399066,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),IRL,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,14.2818940249771,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),IRL,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,14.2818940249771,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),IRL,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,14.2818940249771,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),HRV,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,37.4463223897226,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),HRV,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,37.523352280013,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),HRV,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,37.523352280013,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),HRV,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,37.6729594657794,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),HRV,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,37.6729594657794,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),IND,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,0.637392958146244,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),IND,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,0.637392958146244,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),IND,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,0.637392958146244,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),IND,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,0.637392958146244,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),IND,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,0.637392958146244,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),DNK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,15.5316371882629,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),DNK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,15.5316371882629,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),DNK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,15.5316371882629,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),DNK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,15.5316371882629,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),DNK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,15.5316371882629,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),TKM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,3.25797821041429,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),TKM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,3.25797821041429,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),TKM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,3.25797821041429,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),TKM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,3.25797821041429,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),TKM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,3.25797821041429,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),FLK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,0.478518031709521,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),FLK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,0.478518031709521,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),FLK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,0.478518031709521,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),FLK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,0.478518031709521,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),FLK,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,0.478518031709521,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),GUF,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,52.2935371032101,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),GUF,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,52.2935371032101,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),GUF,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,52.2935371032101,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),GUF,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,52.2935371032101,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),GUF,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,52.2935371032101,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BVT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,100.108428793753,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BVT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,100.108428793753,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BVT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,100.108428793753,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BVT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,100.108428793753,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BVT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,100.108428793753,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),PRT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,22.7108037548997,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),PRT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,22.7108037548997,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),PRT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,22.7108037548997,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),PRT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,22.7110752950525,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),PRT,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,22.7110752950525,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CHE,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,11.9603017308481,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CHE,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,12.0432290721673,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CHE,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,12.0517033990174,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CHE,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,12.0759157614464,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CHE,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,12.0759157614464,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BLM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,0.595238095238095,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BLM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,0.595238095238095,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BLM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,0.595238095238095,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BLM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,0.595238095238095,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),BLM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,0.595238095238095,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),WLF,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,0.198805394052067,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),WLF,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,0.198805394052067,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),WLF,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,0.198805394052067,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),WLF,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,0.198805394052067,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),WLF,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,0.198805394052067,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VGB,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,1.54889618282836,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VGB,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,1.54889618282836,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VGB,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,1.54889618282836,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VGB,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,1.54889618282836,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),VGB,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,1.54889618282836,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),KGZ,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,6.53755014915754,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),KGZ,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,6.53755014915754,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),KGZ,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,6.53755014915754,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),KGZ,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,6.53755014915754,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),KGZ,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,6.53755014915754,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SXM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,0.676470588235294,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SXM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,0.676470588235294,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SXM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,0.676470588235294,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SXM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,0.676470588235294,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),SXM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,0.676470588235294,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),ARG,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,8.40985687707251,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),ARG,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,8.4151146975128,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),ARG,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,8.4151146975128,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),ARG,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,8.62662084297172,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),ARG,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,8.62864860307327,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),NZL,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,33.3048121412338,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),NZL,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,33.3209534668184,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),NZL,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,33.3215991198418,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),NZL,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,33.3215991198418,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),NZL,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,33.3215991198418,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CYP,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,37.0550027036196,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CYP,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,37.6279350189413,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CYP,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,37.6279350189413,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CYP,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,37.6279350189413,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),CYP,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,37.6279350189413,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),GRC,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,34.8921242905915,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),GRC,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,34.8921242905915,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),GRC,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,34.8921242905915,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),GRC,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,34.8921242905915,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),GRC,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,34.8921242905915,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),JAM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2018,19.6218833432533,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),JAM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2019,19.6218833432533,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),JAM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2020,19.6218833432533,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),JAM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2021,19.7480401133133,A,0,ALL_INC_P,2
OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),JAM,A,TERRESTRIAL,PT_LAR,ALL_INC_P,TCEOA,CNTRY,2022,19.7480401133133,A,0,ALL_INC_P,2
